12.0635,0.06265,10,12.0413,0.05832,10,12.019,0.05415,10,12.0224,0.07178,10
11.004,0.14181,10,11.54,0.12583,10,12.4741,0.15425,10,12.4425,0.16456,10
9.9408,0.18348,10,10.4946,0.16864,10,11.84,0.18168,10,12.3251,0.21823,10
9.4447,0.18084,10,10.0545,0.13249,10,11.3603,0.11702,10,11.982,0.21498,10
9.3463,0.13517,10,10.1084,0.17217,10,11.327,0.17748,10,11.675,0.23102,10
